count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_4_or_more_rigid_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
99087,2010,1,"South West",71,Devon,A388,Major,"LA Boundary","A388 spur",236000,84848,50.64018791,-4.32071993,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",W,5,26,872,10,111,17,8,0,4,1,1,31,1050
99088,2010,1,"South West",71,Devon,A30,Major,"LA Boundary","A388 Nr Launceston",236200,84760,50.63945348,-4.31785500,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",E,0,62,8317,45,1063,247,85,55,22,118,387,914,10401
99088,2010,1,"South West",71,Devon,A30,Major,"LA Boundary","A388 Nr Launceston",236200,84760,50.63945348,-4.31785500,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",W,1,53,7947,64,1167,228,90,32,28,76,309,763,9994
99104,2010,1,"South West",71,Devon,A390,Major,"LA Boundary",B3362,245900,73057,50.53693340,-4.17592922,6.20,3.85,Counted,"Manual count",E,8,86,3268,51,452,50,25,4,5,3,20,107,3964
99104,2010,1,"South West",71,Devon,A390,Major,"LA Boundary",B3362,245900,73057,50.53693340,-4.17592922,6.20,3.85,Counted,"Manual count",W,1,73,3147,49,429,64,29,2,3,2,11,111,3809
99359,2010,1,"South West",71,Devon,A361,Major,A399,B3227,273000,126625,51.02492642,-3.81225597,5.50,3.42,Counted,"Manual count",N,0,24,6253,61,956,131,49,20,25,36,198,459,7753
99359,2010,1,"South West",71,Devon,A361,Major,A399,B3227,273000,126625,51.02492642,-3.81225597,5.50,3.42,Counted,"Manual count",S,0,29,5114,42,932,140,56,16,29,24,165,430,6547
99360,2010,1,"South West",71,Devon,A380,Major,B3192,"C road to Colleywell Bottom",290167,81000,50.61833529,-3.55390057,2.00,1.24,Estimated,"Estimated from nearby links",C,0,284,22869,177,4747,472,129,52,58,66,247,1024,29101
99378,2010,1,"South West",71,Devon,A39,Major,"A39 Pilton Causeway",A3125,256000,133650,51.08404576,-4.05729701,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",E,12,72,3969,17,788,63,12,20,8,5,6,114,4960
99378,2010,1,"South West",71,Devon,A39,Major,"A39 Pilton Causeway",A3125,256000,133650,51.08404576,-4.05729701,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",W,14,67,4084,38,889,58,18,1,7,3,6,93,5171
99564,2010,1,"South West",71,Devon,A382,Major,A383,A38,285000,72847,50.54404888,-3.62438378,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",N,7,88,5911,65,955,100,14,7,3,5,16,145,7164
99564,2010,1,"South West",71,Devon,A382,Major,A383,A38,285000,72847,50.54404888,-3.62438378,4.40,2.73,Estimated,"Estimated using previous year's AADF on this link",S,8,86,6079,71,978,113,27,6,4,4,14,168,7382
99565,2010,1,"South West",71,Devon,A383,Major,A383,"Longford Lane",287500,73030,50.54618077,-3.58917055,3.20,1.99,Estimated,"Estimated using previous year's AADF on this link",E,21,58,5435,52,810,59,13,6,5,7,24,114,6469
99565,2010,1,"South West",71,Devon,A383,Major,A383,"Longford Lane",287500,73030,50.54618077,-3.58917055,3.20,1.99,Estimated,"Estimated using previous year's AADF on this link",W,23,81,6703,53,1016,54,19,14,3,10,29,129,7982
99834,2010,1,"South West",71,Devon,A375,Major,Sidmouth,A3052,313000,89620,50.69969281,-3.23326434,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",S,23,38,3071,35,541,20,6,1,0,1,0,28,3713
99834,2010,1,"South West",71,Devon,A375,Major,Sidmouth,A3052,313000,89620,50.69969281,-3.23326434,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",N,18,43,3002,37,580,26,9,0,2,1,1,39,3701
99835,2010,1,"South West",71,Devon,A386,Major,"A386 split",A39,245000,127390,51.02492848,-4.21154294,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",N,23,77,6653,101,1708,146,51,7,36,5,47,292,8831
99835,2010,1,"South West",71,Devon,A386,Major,"A386 split",A39,245000,127390,51.02492848,-4.21154294,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",S,38,76,6803,113,1558,129,58,8,27,7,27,256,8806
99836,2010,1,"South West",71,Devon,A39,Major,A39,A361,255000,131260,51.06231657,-4.07060508,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",E,4,102,10747,71,1940,128,64,12,30,18,71,323,13183
99836,2010,1,"South West",71,Devon,A39,Major,A39,A361,255000,131260,51.06231657,-4.07060508,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",W,4,99,10388,73,1902,114,65,17,23,17,77,313,12775
99837,2010,1,"South West",71,Devon,A361,Major,A377,A361,257570,132000,51.06961036,-4.03424638,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",E,0,38,5733,38,1362,122,64,19,22,30,123,380,7551
99837,2010,1,"South West",71,Devon,A361,Major,A377,A361,257570,132000,51.06961036,-4.03424638,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",W,0,43,5842,38,1418,110,57,16,14,23,105,325,7666
99838,2010,1,"South West",71,Devon,A3125,Major,"Old Bideford Rd",A361,255000,132570,51.07408856,-4.07113068,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,242,142,9559,190,1458,73,18,11,8,0,14,124,11473
99838,2010,1,"South West",71,Devon,A3125,Major,"Old Bideford Rd",A361,255000,132570,51.07408856,-4.07113068,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,154,152,9429,187,1477,72,23,2,8,1,11,117,11362
99845,2010,1,"South West",71,Devon,A3015,Major,"A377 Frog Street",A379,294000,90610,50.70543603,-3.50249475,3.90,2.42,Counted,"Manual count",E,169,121,10678,237,935,106,14,5,7,3,23,158,12129
99845,2010,1,"South West",71,Devon,A3015,Major,"A377 Frog Street",A379,294000,90610,50.70543603,-3.50249475,3.90,2.42,Counted,"Manual count",W,99,110,10784,230,1095,73,19,3,7,3,11,116,12335
99846,2010,1,"South West",71,Devon,A3015,Major,A379,"Moor Lane roundabout",295301,91193,50.71091300,-3.48424266,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",N,143,104,9538,52,1155,66,19,8,0,10,10,113,10962
99846,2010,1,"South West",71,Devon,A3015,Major,A379,"Moor Lane roundabout",295301,91193,50.71091300,-3.48424266,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",S,116,96,8965,48,1285,79,17,7,2,6,11,122,10516
99848,2010,1,"South West",71,Devon,A379,Major,"New Rd, Teignmouth","LITTLE WEEK ROAD",295000,74350,50.55944389,-3.48372812,5.70,3.54,Counted,"Manual count",N,14,52,5022,65,700,44,12,5,1,1,2,65,5904
99848,2010,1,"South West",71,Devon,A379,Major,"New Rd, Teignmouth","LITTLE WEEK ROAD",295000,74350,50.55944389,-3.48372812,5.70,3.54,Counted,"Manual count",S,11,51,4794,67,707,41,12,1,1,4,1,60,5679
99851,2010,1,"South West",71,Devon,A396,Major,A3126,"Lowman Way",296340,112700,50.90443789,-3.47561260,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",E,38,79,8730,75,1564,148,43,9,18,10,37,265,10713
99851,2010,1,"South West",71,Devon,A396,Major,A3126,"Lowman Way",296340,112700,50.90443789,-3.47561260,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",W,25,75,8802,67,1619,146,41,9,20,8,27,251,10814
99852,2010,1,"South West",71,Devon,A3124,Major,A3072,A386,254000,116550,50.92987450,-4.07894739,27.50,17.09,Estimated,"Estimated using previous year's AADF on this link",N,0,8,940,17,260,26,4,0,4,0,5,39,1264
99852,2010,1,"South West",71,Devon,A3124,Major,A3072,A386,254000,116550,50.92987450,-4.07894739,27.50,17.09,Estimated,"Estimated using previous year's AADF on this link",S,1,5,933,13,250,18,6,0,3,4,2,33,1234
946911,2010,1,"South West",71,Devon,B3227,Minor,,,299239,124537,51.01136011,-3.43767836,0.00,0.00,Counted,"Manual count",E,2,4,542,10,94,12,5,1,1,0,0,19,669
946911,2010,1,"South West",71,Devon,B3227,Minor,,,299239,124537,51.01136011,-3.43767836,0.00,0.00,Counted,"Manual count",W,5,3,521,6,103,15,7,0,1,1,2,26,659
946912,2010,1,"South West",71,Devon,B3215,Minor,,,262195,98258,50.76749812,-3.95551917,0.00,0.00,Counted,"Manual count",N,5,6,1012,10,219,27,13,0,3,2,10,55,1302
946912,2010,1,"South West",71,Devon,B3215,Minor,,,262195,98258,50.76749812,-3.95551917,0.00,0.00,Counted,"Manual count",S,0,6,980,9,213,27,13,1,2,2,9,54,1262
946917,2010,1,"South West",71,Devon,B3357,Minor,,,249830,74652,50.55229022,-4.12115558,0.00,0.00,Counted,"Manual count",E,71,8,831,18,97,15,0,0,1,0,2,18,972
946917,2010,1,"South West",71,Devon,B3357,Minor,,,249830,74652,50.55229022,-4.12115558,0.00,0.00,Counted,"Manual count",W,0,7,834,16,94,7,1,0,0,0,0,8,959
946918,2010,1,"South West",71,Devon,B3230,Minor,,,256735,137380,51.11774893,-4.04829189,0.00,0.00,Counted,"Manual count",N,8,32,1864,13,339,23,2,0,2,0,2,29,2277
946918,2010,1,"South West",71,Devon,B3230,Minor,,,256735,137380,51.11774893,-4.04829189,0.00,0.00,Counted,"Manual count",S,4,28,1868,12,326,13,5,1,3,0,0,22,2256
946919,2010,1,"South West",71,Devon,B3193,Minor,,,283410,87303,50.67368034,-3.65135840,0.00,0.00,Counted,"Manual count",N,3,6,388,1,67,4,1,0,0,0,0,5,467
946919,2010,1,"South West",71,Devon,B3193,Minor,,,283410,87303,50.67368034,-3.65135840,0.00,0.00,Counted,"Manual count",S,5,6,407,3,67,4,2,0,0,0,0,6,489
946920,2010,1,"South West",71,Devon,B3170,Minor,,,324115,111769,50.90039230,-3.08049447,0.00,0.00,Counted,"Manual count",N,4,5,1069,7,218,23,28,0,9,0,2,62,1361
946920,2010,1,"South West",71,Devon,B3170,Minor,,,324115,111769,50.90039230,-3.08049447,0.00,0.00,Counted,"Manual count",S,0,6,972,8,206,24,33,0,7,0,2,66,1258
946921,2010,1,"South West",71,Devon,B3180,Minor,,,302437,85488,50.66086739,-3.38169855,0.00,0.00,Counted,"Manual count",N,13,61,4282,9,604,60,10,0,8,1,2,81,5037
946921,2010,1,"South West",71,Devon,B3180,Minor,,,302437,85488,50.66086739,-3.38169855,0.00,0.00,Counted,"Manual count",S,29,59,3989,14,662,44,9,3,9,0,3,68,4792
946922,2010,1,"South West",71,Devon,B3227,Minor,,,251801,119560,50.95636183,-4.11144204,0.00,0.00,Counted,"Manual count",E,3,13,826,12,186,18,18,1,9,0,12,58,1095
946922,2010,1,"South West",71,Devon,B3227,Minor,,,251801,119560,50.95636183,-4.11144204,0.00,0.00,Counted,"Manual count",W,3,7,806,15,198,17,20,0,11,0,12,60,1086
946924,2010,1,"South West",71,Devon,B3227,Minor,,,256839,122172,50.98110928,-4.04078896,0.00,0.00,Counted,"Manual count",E,0,17,587,1,138,13,8,1,4,1,0,27,770
946924,2010,1,"South West",71,Devon,B3227,Minor,,,256839,122172,50.98110928,-4.04078896,0.00,0.00,Counted,"Manual count",W,0,16,574,1,151,11,8,1,7,0,7,34,776
946925,2010,1,"South West",71,Devon,B3193,Minor,,,284618,81379,50.62066971,-3.63242308,0.00,0.00,Counted,"Manual count",N,23,15,751,10,187,15,1,1,1,0,0,18,981
946925,2010,1,"South West",71,Devon,B3193,Minor,,,284618,81379,50.62066971,-3.63242308,0.00,0.00,Counted,"Manual count",S,14,9,696,9,182,12,2,3,1,0,0,18,914
946927,2010,1,"South West",71,Devon,B3178,Minor,,,307595,87193,50.67703838,-3.30916964,0.00,0.00,Counted,"Manual count",N,6,18,2408,43,409,25,5,3,2,1,0,36,2914
946927,2010,1,"South West",71,Devon,B3178,Minor,,,307595,87193,50.67703838,-3.30916964,0.00,0.00,Counted,"Manual count",S,5,14,2509,40,354,21,3,1,2,1,1,29,2946
946929,2010,1,"South West",71,Devon,B3229,Minor,,,261850,143334,51.17251253,-3.97754447,0.00,0.00,Counted,"Manual count",N,0,5,254,0,41,20,2,1,0,0,0,23,323
946929,2010,1,"South West",71,Devon,B3229,Minor,,,261850,143334,51.17251253,-3.97754447,0.00,0.00,Counted,"Manual count",S,0,5,258,2,39,12,1,2,1,0,0,16,320
946950,2010,1,"South West",71,Devon,C,Minor,,,260404,134863,51.09603594,-3.99493074,0.00,0.00,Counted,"Manual count",N,0,0,57,0,25,1,0,0,0,0,0,1,83
946950,2010,1,"South West",71,Devon,C,Minor,,,260404,134863,51.09603594,-3.99493074,0.00,0.00,Counted,"Manual count",S,0,0,33,0,30,1,0,0,0,0,0,1,64
946952,2010,1,"South West",71,Devon,C,Minor,,,252389,127471,51.02760248,-4.10629322,0.00,0.00,Counted,"Manual count",E,3,0,202,3,28,9,1,0,0,0,0,10,243
946952,2010,1,"South West",71,Devon,C,Minor,,,252389,127471,51.02760248,-4.10629322,0.00,0.00,Counted,"Manual count",W,3,0,200,3,32,9,1,0,0,0,0,10,245
946956,2010,1,"South West",71,Devon,C,Minor,,,280187,120728,50.97346705,-3.70787970,0.00,0.00,Counted,"Manual count",N,0,0,29,0,7,2,0,0,1,0,0,3,39
946956,2010,1,"South West",71,Devon,C,Minor,,,280187,120728,50.97346705,-3.70787970,0.00,0.00,Counted,"Manual count",S,0,1,35,0,13,0,0,0,0,0,0,0,49
946964,2010,1,"South West",71,Devon,C,Minor,,,231817,115133,50.91109897,-4.39368182,0.00,0.00,Counted,"Manual count",S,1,2,123,3,25,4,1,0,1,0,0,6,159
946964,2010,1,"South West",71,Devon,C,Minor,,,231817,115133,50.91109897,-4.39368182,0.00,0.00,Counted,"Manual count",N,2,1,109,5,23,4,0,0,1,0,1,6,144
946966,2010,1,"South West",71,Devon,C,Minor,,,291271,82277,50.63002206,-3.53867578,0.00,0.00,Counted,"Manual count",N,22,4,355,0,93,7,2,1,0,0,2,12,464
946966,2010,1,"South West",71,Devon,C,Minor,,,291271,82277,50.63002206,-3.53867578,0.00,0.00,Counted,"Manual count",S,14,8,557,0,140,10,0,1,0,0,2,13,718
946968,2010,1,"South West",71,Devon,C,Minor,,,294832,93134,50.72827710,-3.49143677,0.00,0.00,Counted,"Manual count",N,71,16,1648,12,198,0,0,0,1,0,0,1,1875
946968,2010,1,"South West",71,Devon,C,Minor,,,294832,93134,50.72827710,-3.49143677,0.00,0.00,Counted,"Manual count",S,73,30,2151,16,240,2,0,0,0,0,0,2,2439
946971,2010,1,"South West",71,Devon,C,Minor,,,301901,82428,50.63326741,-3.38846828,0.00,0.00,Counted,"Manual count",E,44,12,1149,41,156,6,1,1,0,0,0,8,1366
946971,2010,1,"South West",71,Devon,C,Minor,,,301901,82428,50.63326741,-3.38846828,0.00,0.00,Counted,"Manual count",W,63,13,1345,44,168,3,0,0,0,0,0,3,1573
946972,2010,1,"South West",71,Devon,C,Minor,,,285252,71706,50.53384159,-3.62047713,0.00,0.00,Counted,"Manual count",N,9,17,957,5,114,4,1,0,0,0,0,5,1098
946972,2010,1,"South West",71,Devon,C,Minor,,,285252,71706,50.53384159,-3.62047713,0.00,0.00,Counted,"Manual count",S,9,18,1450,25,168,4,0,0,0,0,0,4,1665
946993,2010,1,"South West",71,Devon,U,Minor,,,286298,48639,50.32668294,-3.59872323,0.00,0.00,Counted,"Manual count",E,4,4,178,1,16,0,0,0,0,0,0,0,199
946993,2010,1,"South West",71,Devon,U,Minor,,,286298,48639,50.32668294,-3.59872323,0.00,0.00,Counted,"Manual count",W,1,2,186,0,15,0,0,0,0,0,0,0,203
947000,2010,1,"South West",71,Devon,U,Minor,,,236558,118571,50.94335188,-4.32784621,0.00,0.00,Counted,"Manual count",N,1,0,142,4,46,3,2,1,2,1,0,9,201
947000,2010,1,"South West",71,Devon,U,Minor,,,236558,118571,50.94335188,-4.32784621,0.00,0.00,Counted,"Manual count",S,1,0,132,3,35,6,3,1,0,0,0,10,180
947002,2010,1,"South West",71,Devon,C48,Minor,,,288769,103239,50.81798229,-3.58036562,0.00,0.00,Counted,"Manual count",N,0,3,186,0,39,5,2,0,0,0,0,7,235
947002,2010,1,"South West",71,Devon,C48,Minor,,,288769,103239,50.81798229,-3.58036562,0.00,0.00,Counted,"Manual count",S,0,1,272,0,37,8,1,0,0,0,0,9,319
947004,2010,1,"South West",71,Devon,U,Minor,,,246557,105698,50.83042641,-4.18022287,0.00,0.00,Counted,"Manual count",E,2,0,171,3,58,14,1,0,0,0,0,15,247
947004,2010,1,"South West",71,Devon,U,Minor,,,246557,105698,50.83042641,-4.18022287,0.00,0.00,Counted,"Manual count",W,0,1,195,2,59,9,1,0,1,0,0,11,268
947006,2010,1,"South West",71,Devon,U,Minor,,,278009,36425,50.21522780,-3.71117886,0.00,0.00,Counted,"Manual count",E,2,1,79,1,27,2,0,0,0,0,0,2,110
947006,2010,1,"South West",71,Devon,U,Minor,,,278009,36425,50.21522780,-3.71117886,0.00,0.00,Counted,"Manual count",W,2,1,72,1,23,2,0,0,0,0,0,2,99
947007,2010,1,"South West",71,Devon,U,Minor,,,246624,139949,51.13821357,-4.19373809,0.00,0.00,Counted,"Manual count",E,7,0,59,0,22,1,0,0,0,0,0,1,82
947007,2010,1,"South West",71,Devon,U,Minor,,,246624,139949,51.13821357,-4.19373809,0.00,0.00,Counted,"Manual count",W,0,1,63,1,17,0,0,0,0,0,0,0,82
947009,2010,1,"South West",71,Devon,U,Minor,,,254535,52268,50.35230861,-4.04608622,0.00,0.00,Counted,"Manual count",E,0,5,965,0,84,8,3,0,0,1,3,15,1069
947009,2010,1,"South West",71,Devon,U,Minor,,,254535,52268,50.35230861,-4.04608622,0.00,0.00,Counted,"Manual count",W,4,7,954,0,83,8,2,0,0,1,4,15,1059
947026,2010,1,"South West",71,Devon,U,Minor,,,294085,74103,50.55705811,-3.49657089,0.00,0.00,Counted,"Manual count",N,2,1,195,0,20,1,0,0,0,0,0,1,217
947026,2010,1,"South West",71,Devon,U,Minor,,,294085,74103,50.55705811,-3.49657089,0.00,0.00,Counted,"Manual count",S,2,0,156,0,26,1,0,0,0,0,0,1,183
947028,2010,1,"South West",71,Devon,U,Minor,,,296233,93023,50.72753146,-3.47156247,0.00,0.00,Counted,"Manual count",E,14,10,1485,50,126,7,0,0,1,0,1,9,1680
947028,2010,1,"South West",71,Devon,U,Minor,,,296233,93023,50.72753146,-3.47156247,0.00,0.00,Counted,"Manual count",W,20,13,1545,26,122,6,0,0,0,0,1,7,1713
947031,2010,1,"South West",71,Devon,U,Minor,,,329801,98223,50.77931907,-2.99705057,0.00,0.00,Counted,"Manual count",N,4,10,521,2,48,0,0,0,0,0,0,0,581
947031,2010,1,"South West",71,Devon,U,Minor,,,329801,98223,50.77931907,-2.99705057,0.00,0.00,Counted,"Manual count",S,2,6,247,0,28,1,0,0,0,0,0,1,282
947033,2010,1,"South West",71,Devon,U,Minor,,,315033,99917,50.79257039,-3.20686285,0.00,0.00,Counted,"Manual count",N,1,7,68,1,32,9,13,0,2,1,8,33,141
947033,2010,1,"South West",71,Devon,U,Minor,,,315033,99917,50.79257039,-3.20686285,0.00,0.00,Counted,"Manual count",S,1,4,90,0,34,11,10,0,0,0,12,33,161
951884,2010,1,"South West",71,Devon,U,Minor,,,248222,131285,51.06078818,-4.16726886,0.00,0.00,Counted,"Manual count",N,11,0,125,0,15,1,0,0,0,0,0,1,141
951884,2010,1,"South West",71,Devon,U,Minor,,,248222,131285,51.06078818,-4.16726886,0.00,0.00,Counted,"Manual count",S,11,0,198,1,11,0,0,0,0,0,0,0,210
6023,2009,1,"South West",71,Devon,M5,Major,28,27,303700,112172,50.90096735,-3.37083326,6.70,4.16,Estimated,"Estimated using previous year's AADF on this link",N,0,236,22930,163,4556,847,285,209,107,484,1225,3157,31042
6023,2009,1,"South West",71,Devon,M5,Major,28,27,303700,112172,50.90096735,-3.37083326,6.70,4.16,Estimated,"Estimated using previous year's AADF on this link",S,0,134,21134,127,4444,657,257,109,127,419,1024,2593,28432
6407,2009,1,"South West",71,Devon,A379,Major,"Sannerville Way Rndbt","Glasshouse Lane",294000,89374,50.69432488,-3.50213962,0.90,0.56,Counted,"Manual count",N,44,381,14247,132,2472,232,66,25,29,18,53,423,17655
6407,2009,1,"South West",71,Devon,A379,Major,"Sannerville Way Rndbt","Glasshouse Lane",294000,89374,50.69432488,-3.50213962,0.90,0.56,Counted,"Manual count",S,57,335,12656,115,2320,244,87,27,25,14,72,469,15895
6409,2009,1,"South West",71,Devon,A38,Major,"B3380 Cave Inn Rndbt",B3352,274755,68031,50.49865285,-3.76728572,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",N,0,159,16182,137,2397,428,80,42,36,90,407,1083,19958
6409,2009,1,"South West",71,Devon,A38,Major,"B3380 Cave Inn Rndbt",B3352,274755,68031,50.49865285,-3.76728572,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",S,0,88,15882,131,2382,391,79,38,31,90,420,1049,19532
6410,2009,1,"South West",71,Devon,A38,Major,"LA Boundary","B3416 mid-junction",255004,54969,50.37669967,-4.04053934,1.90,1.18,Counted,"Manual count",E,0,222,21931,96,3371,509,149,62,70,84,298,1172,26792
6410,2009,1,"South West",71,Devon,A38,Major,"LA Boundary","B3416 mid-junction",255004,54969,50.37669967,-4.04053934,1.90,1.18,Counted,"Manual count",W,1,209,21560,72,3650,538,158,69,64,137,255,1221,26712
6418,2009,1,"South West",71,Devon,A39,Major,"Westaway Plain",B3230,256160,135000,51.09621744,-4.05555222,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",S,5,57,3592,40,636,40,27,2,8,1,3,81,4406
6418,2009,1,"South West",71,Devon,A39,Major,"Westaway Plain",B3230,256160,135000,51.09621744,-4.05555222,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",N,11,78,3121,37,604,38,21,1,8,0,1,69,3909
6419,2009,1,"South West",71,Devon,A39,Major,"LA Boundary","Clovelly Rd roundabout",240000,123877,50.99199320,-4.28122928,21.20,13.17,Estimated,"Estimated using previous year's AADF on this link",N,7,15,2825,29,497,62,22,5,6,5,38,138,3504
6419,2009,1,"South West",71,Devon,A39,Major,"LA Boundary","Clovelly Rd roundabout",240000,123877,50.99199320,-4.28122928,21.20,13.17,Estimated,"Estimated using previous year's AADF on this link",S,1,17,2775,19,506,56,14,7,7,5,25,114,3431
6878,2009,1,"South West",71,Devon,A303,Major,A30,B3170,322100,108000,50.86623749,-3.10833861,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",N,1,47,4871,28,849,142,52,19,19,40,134,406,6201
6878,2009,1,"South West",71,Devon,A303,Major,A30,B3170,322100,108000,50.86623749,-3.10833861,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",S,1,64,5098,14,767,142,45,27,17,31,151,413,6356
6972,2009,1,"South West",71,Devon,A358,Major,A3052,"A358 spur",327500,95000,50.75005702,-3.02904575,5.80,3.60,Estimated,"Estimated using previous year's AADF on this link",N,7,41,2806,82,414,51,5,1,3,3,4,67,3410
6972,2009,1,"South West",71,Devon,A358,Major,A3052,"A358 spur",327500,95000,50.75005702,-3.02904575,5.80,3.60,Estimated,"Estimated using previous year's AADF on this link",S,6,28,2622,71,417,41,5,6,2,2,6,62,3200
7006,2009,1,"South West",71,Devon,A376,Major,B3179,A3052,297700,90000,50.70061577,-3.44994583,2.30,1.43,Counted,"Manual count",N,7,140,9477,41,1274,166,53,11,38,15,29,312,11244
7006,2009,1,"South West",71,Devon,A376,Major,B3179,A3052,297700,90000,50.70061577,-3.44994583,2.30,1.43,Counted,"Manual count",S,6,142,10241,46,1565,174,41,12,41,16,34,318,12312
7015,2009,1,"South West",71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.55997052,-3.59358764,2.30,1.43,Counted,"Manual count",N,0,260,11615,64,2430,227,83,24,44,49,168,595,14964
7015,2009,1,"South West",71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.55997052,-3.59358764,2.30,1.43,Counted,"Manual count",S,0,241,11163,73,2418,235,87,46,32,40,181,621,14516
7016,2009,1,"South West",71,Devon,A381,Major,A380/A383,"Broadmeadow Lane, Teignmouth",290000,73340,50.54944371,-3.55399144,5.10,3.17,Estimated,"Estimated using previous year's AADF on this link",E,17,56,5264,58,875,71,34,8,4,1,46,164,6417
7016,2009,1,"South West",71,Devon,A381,Major,A380/A383,"Broadmeadow Lane, Teignmouth",290000,73340,50.54944371,-3.55399144,5.10,3.17,Estimated,"Estimated using previous year's AADF on this link",W,19,55,5409,47,870,74,26,3,4,2,28,137,6518
7018,2009,1,"South West",71,Devon,A381,Major,"A381 (other branch)",A379,272000,43828,50.28050245,-3.79786139,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,3,23,2503,46,403,38,4,1,0,0,1,44,3019
7018,2009,1,"South West",71,Devon,A381,Major,"A381 (other branch)",A379,272000,43828,50.28050245,-3.79786139,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,2,33,2279,37,397,26,4,0,0,1,1,32,2778
7019,2009,1,"South West",71,Devon,A382,Major,B3344,B3212,280000,80900,50.61543119,-3.69751901,10.80,6.71,Estimated,"Estimated using previous year's AADF on this link",N,2,9,1316,20,321,30,5,1,0,1,14,51,1717
7019,2009,1,"South West",71,Devon,A382,Major,B3344,B3212,280000,80900,50.61543119,-3.69751901,10.80,6.71,Estimated,"Estimated using previous year's AADF on this link",S,9,9,1398,23,326,26,2,2,0,2,7,39,1795
7020,2009,1,"South West",71,Devon,A383,Major,A38(T),"Chercombe Bridge Rd, Newton Abbot",280000,71950,50.53498008,-3.69462883,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",E,8,41,3208,37,610,66,24,2,19,3,15,129,4025
7020,2009,1,"South West",71,Devon,A383,Major,A38(T),"Chercombe Bridge Rd, Newton Abbot",280000,71950,50.53498008,-3.69462883,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",W,6,46,3120,35,572,81,25,3,18,5,14,146,3919
7022,2009,1,"South West",71,Devon,A385,Major,A381,A381,280030,60800,50.43475769,-3.69062437,1.00,0.62,Counted,"Manual count",E,36,114,8731,137,1506,147,33,19,7,7,25,238,10726
7022,2009,1,"South West",71,Devon,A385,Major,A381,A381,280030,60800,50.43475769,-3.69062437,1.00,0.62,Counted,"Manual count",W,26,92,7774,132,1356,131,32,14,13,4,32,226,9580
7024,2009,1,"South West",71,Devon,A386,Major,"C Road HATHERLEIGH ROAD","A3072 Lamerton Cross",257300,99000,50.77298219,-4.02517560,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",N,0,12,1201,26,382,31,30,2,9,5,24,101,1722
7024,2009,1,"South West",71,Devon,A386,Major,"C Road HATHERLEIGH ROAD","A3072 Lamerton Cross",257300,99000,50.77298219,-4.02517560,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",S,1,12,1287,25,355,32,24,7,7,7,50,127,1806
7025,2009,1,"South West",71,Devon,A386,Major,B3357,"C road to Lydford",250000,76500,50.56894143,-4.11950275,12.00,7.46,Estimated,"Estimated using previous year's AADF on this link",N,14,12,2375,29,476,54,30,1,5,5,35,130,3022
7025,2009,1,"South West",71,Devon,A386,Major,B3357,"C road to Lydford",250000,76500,50.56894143,-4.11950275,12.00,7.46,Estimated,"Estimated using previous year's AADF on this link",S,7,9,2384,37,500,64,26,4,4,3,25,126,3056
